-1.943	16.371	4.041	-2.908	0.000
-0.076	-8.813	13.190	0.844	1.000
-1.903	-28.863	15.463	0.027	1.000
-1.702	-17.334	18.027	0.136	1.000
-2.375	-17.431	6.343	-1.904	1.000
-3.751	-51.965	15.300	-0.996	1.000
-1.240	11.653	1.917	-2.320	0.000
2.208	-1.215	9.060	2.304	0.000
-1.291	-13.951	13.402	-0.132	1.000
0.998	6.666	20.822	2.268	0.000
2.067	-5.750	15.736	3.117	1.000
2.644	-10.744	14.518	3.699	1.000
-1.962	-31.770	0.674	-1.694	1.000
-1.125	-15.483	7.574	-0.614	1.000
-0.610	14.095	-2.448	-2.313	0.000
0.844	13.944	13.270	0.972	0.000
0.917	13.129	22.884	2.216	0.000
1.705	11.629	17.259	2.359	0.000
-3.873	24.386	26.214	-2.403	0.000
0.973	14.494	22.264	2.150	0.000
-2.146	7.431	10.336	-2.050	0.000
0.384	-13.219	9.048	0.945	1.000
-2.488	-38.932	11.146	-0.712	1.000
1.182	9.585	15.898	1.760	0.000
1.178	0.387	9.126	1.260	0.000
-1.617	14.345	2.240	-2.737	0.000
-1.532	-16.806	15.943	0.034	1.000
-0.509	9.331	-3.536	-2.184	1.000
-2.777	18.310	6.429	-3.495	0.000
1.206	-14.946	16.777	2.720	1.000
2.105	-15.658	10.361	2.850	1.000
-1.308	8.803	1.264	-2.367	0.000
0.930	15.678	21.412	1.967	0.000
-0.179	10.101	-6.977	-2.301	0.000
-0.916	14.222	1.892	-2.097	0.000
0.698	-5.970	16.939	1.944	1.000
-0.452	10.345	-4.662	-2.298	0.000
0.496	-8.792	14.081	1.503	1.000
1.431	-14.789	12.279	2.396	0.000
-0.124	-13.238	9.123	0.463	1.000
-2.023	-31.699	9.437	-0.711	1.000
-0.350	10.952	-1.986	-1.900	0.000
-2.124	-27.980	16.238	-0.124	1.000
-0.069	-18.002	8.067	0.551	1.000
-0.191	-14.236	9.795	0.512	1.000
1.347	25.821	11.116	0.799	0.000
-0.816	-5.224	19.997	0.817	1.000
-1.840	-27.696	18.441	0.404	1.000
-1.524	-8.409	20.842	0.342	1.000
-1.294	16.647	5.722	-2.088	0.000
1.548	-10.591	18.133	3.064	1.000
1.126	9.351	9.993	1.009	0.000
1.872	16.082	11.494	1.682	0.000
-1.587	12.752	7.619	-2.014	0.000
0.982	16.538	15.169	1.244	0.000
2.375	-6.425	16.913	3.578	1.000
0.603	8.874	14.219	1.023	0.000
0.981	-8.345	18.834	2.523	1.000
0.735	-10.372	18.191	2.277	1.000
-1.845	15.678	3.645	-2.836	0.000
1.554	25.364	24.095	2.562	0.000
-1.674	-21.598	23.218	0.926	1.000
0.741	-7.020	9.374	1.119	1.000
1.162	29.473	11.627	0.557	0.000
-2.287	-29.485	14.473	-0.442	1.000
-0.374	8.091	4.159	-1.094	0.000
-0.223	4.392	0.386	-1.273	0.000
-1.859	11.169	0.706	-3.047	0.000
0.114	5.380	-9.166	-2.118	0.000
-1.558	-17.654	11.540	-0.486	1.000
1.290	-4.692	10.509	1.707	0.000
0.414	-11.360	14.935	1.612	1.000
1.752	11.255	7.775	1.287	0.000
2.259	20.196	22.348	3.211	0.000
-0.571	3.853	14.280	0.066	1.000
2.227	-5.201	19.296	3.677	1.000
0.685	-12.029	9.269	1.222	1.000
0.351	12.376	11.613	0.350	0.000
-1.503	13.748	-3.129	-3.247	0.000
-0.520	9.913	1.240	-1.645	0.000
-0.132	-18.969	10.253	0.784	1.000
0.355	-16.226	10.545	1.197	1.000
-1.541	-17.319	14.137	-0.172	0.000
-1.295	-13.779	14.999	0.048	1.000
-0.579	3.581	13.568	-0.018	1.000
0.934	3.678	-5.640	-0.847	0.000
-0.423	4.836	4.664	-0.971	0.000
-2.451	16.230	4.988	-3.281	0.000
0.771	-18.645	17.665	2.531	1.000
1.457	19.814	11.810	1.192	0.000
1.442	9.385	29.711	3.665	0.000
1.821	15.328	19.654	2.632	0.000
-0.035	10.790	18.558	0.859	1.000
-1.267	-16.047	15.890	0.259	1.000
1.380	-15.657	14.496	2.641	1.000
0.614	-16.244	11.815	1.600	1.000
-2.163	21.812	6.275	-3.038	0.000
1.790	-4.664	17.872	3.066	1.000
1.894	5.868	12.996	2.229	0.000
1.664	-16.861	16.334	3.175	1.000
0.066	-15.242	8.936	0.692	1.000
-1.258	-14.283	12.615	-0.182	1.000
-0.615	6.538	1.713	-1.566	0.000
-0.541	-13.677	9.903	0.167	1.000
2.404	-13.672	18.850	4.083	1.000
-0.161	6.793	4.664	-0.784	0.000
-1.846	-23.733	10.829	-0.644	1.000
0.755	-12.064	8.097	1.151	1.000
2.453	3.411	20.728	3.774	0.000
-2.726	-30.194	22.383	0.101	1.000
0.027	16.223	20.031	0.910	1.000
1.414	-1.377	10.911	1.761	0.000
1.935	7.065	11.694	2.073	0.000
1.795	-14.314	22.204	3.915	1.000
0.921	4.610	17.701	1.891	0.000
-0.476	-14.587	4.424	-0.392	1.000
1.426	15.096	13.639	1.540	0.000
-0.105	20.574	8.806	-0.703	0.000
-1.260	-15.573	10.497	-0.393	1.000
-1.908	16.041	4.917	-2.757	0.000
-0.440	-4.851	16.088	0.703	1.000
-0.869	2.882	21.164	0.630	1.000
-2.574	-41.659	9.378	-0.914	1.000
-0.841	7.460	1.042	-1.896	0.000
-1.357	14.033	1.820	-2.525	0.000
-0.630	0.083	14.899	0.210	1.000
-0.065	-15.921	6.635	0.314	1.000
2.353	-10.861	17.075	3.727	1.000
-1.742	-23.825	13.666	-0.202	1.000
2.209	-15.601	15.405	3.549	1.000
0.231	0.796	-2.435	-1.047	0.000
3.229	-13.678	17.918	4.771	1.000
-1.393	-10.189	24.733	0.992	1.000
-3.110	21.796	16.211	-2.769	0.000
1.180	9.302	14.608	1.614	0.000
-2.227	20.484	8.144	-2.833	0.000
0.342	-13.840	8.771	0.892	1.000
1.076	-9.834	6.381	1.182	1.000
-1.627	-21.504	16.243	0.138	1.000
1.134	-11.261	13.721	2.161	1.000
-0.237	27.209	13.630	-0.481	0.000
-1.783	-18.993	18.995	0.229	1.000
2.151	-2.968	16.413	3.185	1.000
-1.578	-12.704	20.249	0.364	1.000
-2.032	-23.554	14.260	-0.421	1.000
0.288	-18.831	12.700	1.477	1.000
0.851	17.789	20.022	1.653	0.000
-1.476	11.018	-5.287	-3.386	0.000
0.223	19.293	24.777	1.561	1.000
1.410	13.214	16.935	1.981	0.000
2.513	-10.724	14.479	3.568	1.000
-0.693	-4.575	19.173	0.816	1.000
0.286	-18.396	8.895	1.007	1.000
-1.119	-8.669	16.601	0.237	1.000
0.586	9.198	20.894	1.792	0.000
0.015	-12.245	14.998	1.264	1.000
1.555	-0.931	9.236	1.683	0.000
-1.329	11.691	4.270	-2.127	0.000
0.271	-9.284	14.685	1.373	1.000
0.163	-5.158	8.661	0.412	1.000
-1.082	-6.964	14.288	-0.061	1.000
-1.465	-9.975	22.471	0.646	1.000
-0.986	4.924	-4.132	-2.567	0.000
1.687	0.783	13.379	2.247	0.000
-0.667	9.935	1.486	-1.759	0.000
0.922	8.619	11.958	1.071	0.000
0.387	-15.700	12.633	1.459	1.000
0.274	14.609	15.343	0.645	0.000
-1.106	-11.155	6.537	-0.866	1.000
-0.263	9.495	-1.471	-1.705	0.000
-0.956	-1.296	17.879	0.297	1.000
-0.958	16.430	-4.044	-2.919	0.000
0.282	-9.899	12.736	1.173	1.000
-0.373	9.424	-7.217	-2.494	0.000
-2.146	-23.062	19.241	0.046	1.000
-1.901	9.831	5.389	-2.483	0.000
-2.231	18.701	12.698	-2.232	0.000
-1.446	15.734	7.512	-1.991	0.000
2.281	-15.721	10.585	3.048	1.000
-1.137	-10.739	12.693	-0.176	1.000
-0.735	-14.145	8.400	-0.183	1.000
-0.296	11.213	0.611	-1.548	0.000
-0.751	-0.885	11.952	-0.226	1.000
-0.196	7.718	19.187	0.883	1.000
0.597	9.506	-2.434	-0.988	0.000
-2.880	17.076	12.374	-2.844	0.000
0.614	-8.217	11.377	1.275	1.000
-2.209	-46.074	-5.495	-2.183	1.000
0.652	-16.246	8.229	1.209	1.000
-1.078	9.014	1.415	-2.134	0.000
-1.578	-15.542	10.965	-0.646	1.000
-0.316	5.467	0.099	-1.433	0.000
0.932	8.490	7.117	0.509	0.000
1.276	-10.858	12.676	2.160	1.000
0.701	-11.559	17.647	2.220	1.000
1.960	10.276	12.946	2.137	0.000
-0.299	1.380	12.992	0.259	1.000
-1.018	5.582	30.201	1.472	1.000
-1.613	-9.894	23.017	0.565	1.000
-0.837	11.681	0.910	-2.051	0.000
-2.336	-36.254	11.251	-0.643	1.000
0.463	23.066	21.214	1.241	0.000
-1.520	12.392	5.382	-2.203	0.000
-0.768	-6.239	8.965	-0.416	1.000
-1.350	13.305	-0.562	-2.778	0.000
1.070	14.499	18.202	1.760	0.000
1.546	8.281	7.314	1.134	0.000
2.339	3.809	24.637	4.117	0.000
0.948	6.372	15.395	1.583	0.000
0.932	-1.585	-10.040	-1.195	0.000
1.128	-9.650	10.651	1.735	1.000
-0.108	-15.522	9.083	0.551	1.000
-1.148	-11.794	12.720	-0.148	1.000
-0.220	23.850	19.214	0.315	0.000
2.027	7.825	5.766	1.429	0.000
0.548	14.093	10.730	0.378	0.000
1.093	6.969	15.848	1.757	0.000
0.194	8.599	-7.705	-1.975	0.000
0.110	-17.136	10.696	1.009	1.000
2.694	-15.757	20.793	4.666	1.000
0.872	12.644	13.802	1.107	0.000
-1.340	11.621	5.478	-1.991	0.000
0.956	13.018	6.387	0.291	0.000
-0.874	-9.625	7.005	-0.638	1.000
1.519	-12.420	12.427	2.419	1.000
-1.145	-3.128	3.094	-1.586	0.000
1.661	16.128	15.228	1.922	0.000
-2.780	21.458	13.372	-2.778	0.000
0.963	-8.955	17.413	2.358	1.000
0.830	-5.908	17.920	2.186	1.000
0.090	7.893	13.212	0.441	1.000
0.994	-15.929	15.645	2.414	1.000
1.390	-12.920	21.833	3.432	1.000
-0.809	-9.705	6.784	-0.598	1.000
-0.476	18.376	10.221	-0.819	0.000
-1.240	-17.091	12.815	-0.046	1.000
1.331	-13.370	21.829	3.390	1.000
3.583	-14.031	25.549	6.034	1.000
-1.463	13.355	4.067	-2.337	0.000
1.160	11.204	14.479	1.514	0.000
0.563	13.495	6.503	-0.091	0.000
-2.095	-29.376	9.951	-0.799	1.000
-3.368	26.028	23.192	-2.331	0.000
1.111	-22.178	9.979	2.063	1.000
-0.468	-15.411	8.323	0.109	1.000
-1.101	-14.003	14.774	0.217	1.000
-1.619	-11.894	18.878	0.133	1.000
1.477	-9.325	11.170	2.123	1.000
1.258	10.040	6.997	0.758	0.000
-0.893	-5.661	17.603	0.473	1.000
0.185	3.236	-8.572	-1.907	1.000
2.348	-14.703	18.255	3.993	1.000
1.422	-23.143	21.671	3.790	1.000
2.750	-0.656	15.959	3.632	0.000
1.422	20.924	21.118	2.230	0.000
1.472	12.781	26.791	3.231	0.000
-1.808	-31.600	10.247	-0.410	1.000
-2.785	20.945	14.152	-2.672	0.000
0.409	16.611	23.947	1.733	0.000
-0.445	-2.894	10.883	0.012	1.000
-2.616	-39.769	7.598	-1.231	1.000
2.056	-6.892	21.062	3.780	1.000
1.384	-14.202	21.020	3.373	1.000
0.389	-0.054	-9.380	-1.694	0.000
1.187	19.969	14.548	1.252	0.000
-0.059	5.920	1.417	-1.042	0.000
1.832	-17.845	15.404	3.260	1.000
2.552	-10.136	18.230	4.033	1.000
-0.725	0.389	15.444	0.173	1.000
-1.658	-13.897	23.439	0.708	1.000
-0.605	-2.892	13.736	0.196	1.000
-0.252	-13.705	2.703	-0.411	1.000
0.323	-10.697	13.545	1.336	1.000
-0.337	3.821	13.041	0.145	1.000
2.907	-12.164	15.096	4.071	1.000
1.780	7.208	16.007	2.432	0.000
1.418	-0.758	8.751	1.487	0.000
-1.805	11.667	3.909	-2.630	0.000
2.530	0.047	24.936	4.465	0.000
-1.657	-16.557	17.954	0.145	1.000
-0.273	-15.160	11.840	0.708	1.000
-1.994	20.633	6.370	-2.823	0.000
-2.073	12.236	7.048	-2.534	0.000
1.214	6.770	-14.307	-1.714	0.000
0.717	-16.135	12.634	1.793	1.000
-2.296	18.575	6.439	-3.038	0.000
1.519	-11.003	17.805	3.012	1.000
1.107	-12.567	11.452	1.908	1.000
1.152	8.439	9.294	0.982	0.000
1.950	-8.749	21.864	3.836	1.000
-1.519	13.730	-0.853	-2.990	0.000
-0.992	-5.076	11.860	-0.327	1.000
1.057	18.087	13.330	1.045	0.000
-1.288	13.669	8.950	-1.597	0.000
-1.615	-14.325	12.448	-0.547	1.000
-0.526	9.282	0.689	-1.695	0.000
1.965	-4.987	14.526	2.849	1.000
1.092	7.439	14.888	1.626	0.000
-2.201	13.401	3.224	-3.153	0.000
-1.401	10.207	-1.917	-2.883	0.000
1.357	-15.516	16.243	2.822	1.000
1.148	16.584	13.162	1.164	0.000
1.203	20.541	10.134	0.722	0.000
-0.914	-16.567	5.964	-0.565	1.000
-2.897	16.490	10.693	-3.041	0.000
0.633	18.885	4.009	-0.503	0.000
-1.039	13.068	2.590	-2.094	0.000
-2.499	-45.969	-0.319	-1.850	1.000
-0.736	12.034	-0.374	-2.119	0.000
2.883	-13.480	19.089	4.569	1.000
1.688	0.857	14.345	2.361	0.000
-1.707	-31.925	4.006	-1.044	1.000
1.019	-8.782	14.842	2.099	1.000
0.604	20.060	17.393	1.024	0.000
-1.371	-13.788	20.185	0.593	1.000
-1.321	12.639	3.822	-2.205	0.000
2.631	-17.247	13.804	3.822	1.000
-1.454	-24.165	8.261	-0.556	1.000
0.982	-0.707	11.609	1.405	0.000
-1.537	-21.046	18.736	0.507	1.000
-2.177	14.294	6.166	-2.809	0.000
-1.207	-1.683	27.010	1.155	1.000
-1.894	-32.105	5.324	-1.062	1.000
-0.585	7.988	26.117	1.323	1.000
0.771	11.536	15.549	1.254	0.000
0.139	15.891	20.991	1.144	1.000
0.471	8.315	-7.945	-1.727	0.000
0.243	13.172	13.704	0.468	1.000
-1.886	20.388	4.062	-2.985	0.000
-1.685	19.250	2.512	-2.938	0.000
-0.354	4.786	-3.188	-1.839	0.000
1.222	-18.066	14.666	2.590	1.000
-0.116	-14.655	10.548	0.689	1.000
0.795	-4.540	22.783	2.685	1.000
1.499	-16.247	4.527	1.587	1.000
-0.249	7.578	0.837	-1.352	0.000
2.181	-13.255	20.393	4.037	1.000
-2.202	-21.399	23.508	0.444	1.000
-0.224	-12.025	6.479	0.010	1.000
-2.843	-44.961	9.964	-0.992	1.000
-2.570	-34.212	19.885	0.090	1.000
1.980	-7.611	21.139	3.740	1.000
-1.111	13.670	-6.189	-3.229	0.000
-0.896	14.902	7.375	-1.447	0.000
0.717	3.560	-16.555	-2.354	0.000
1.222	-21.560	19.576	3.294	1.000
-1.599	-23.336	13.645	-0.083	1.000
0.010	-13.802	13.341	1.114	1.000
1.357	-7.468	9.966	1.801	1.000
-1.700	-21.008	15.763	-0.006	1.000
-2.003	18.926	0.232	-3.505	0.000
1.273	5.702	11.673	1.476	0.000
-1.535	12.738	7.923	-1.927	0.000
-0.618	1.767	20.274	0.805	1.000
-2.131	-23.102	22.721	0.477	1.000
-0.218	-9.839	16.943	1.189	1.000
0.174	21.383	19.264	0.786	0.000
-0.160	10.866	-5.467	-2.129	0.000
-1.931	9.750	11.148	-1.824	0.000
-1.574	16.204	0.658	-2.947	0.000
-0.748	-18.420	-0.828	-1.151	1.000
0.133	-11.158	10.207	0.770	1.000
0.376	-10.390	11.553	1.140	1.000
-0.855	-13.005	7.048	-0.499	1.000
1.653	-9.334	9.623	2.109	1.000
0.165	5.369	1.282	-0.823	0.000
0.369	10.839	13.242	0.614	0.000
-0.581	13.126	-3.348	-2.360	0.000
2.373	-8.518	18.747	3.865	1.000
0.908	7.121	17.126	1.725	0.000
2.029	11.865	5.170	1.223	0.000
1.919	3.693	10.621	2.043	0.000
1.699	12.078	14.669	2.029	0.000
-0.782	12.053	1.047	-1.994	0.000
-1.564	-17.789	15.871	0.028	1.000
-1.728	18.862	5.155	-2.651	0.000
-1.283	9.796	5.509	-1.871	0.000
-0.357	13.349	-6.809	-2.563	0.000
2.889	-3.904	20.299	4.394	1.000
2.795	-3.983	3.560	2.310	0.000
0.110	-14.018	8.412	0.631	1.000
-2.433	-29.703	13.988	-0.633	1.000
1.369	13.229	18.592	2.139	0.000
1.655	2.261	17.086	2.607	0.000
-1.959	12.224	4.728	-2.700	0.000
-0.154	-1.758	9.342	0.071	1.000
-0.559	8.914	-2.496	-2.094	0.000
-0.472	-6.087	9.084	-0.121	1.000
-1.376	-16.797	18.883	0.536	1.000
-1.262	10.141	-1.017	-2.639	0.000
0.061	7.469	-10.180	-2.361	0.000
1.532	-14.647	14.314	2.732	1.000
-0.462	-7.207	4.841	-0.579	1.000
-1.620	-21.954	11.024	-0.463	1.000
-1.242	10.021	0.134	-2.479	0.000
-1.101	9.400	4.890	-1.755	0.000
-1.429	-15.670	11.987	-0.376	1.000
0.153	16.619	17.333	0.697	1.000
0.791	-18.986	18.487	2.659	1.000
1.362	4.258	19.374	2.529	0.000
1.619	10.190	5.246	0.893	0.000
-2.084	18.835	8.573	-2.587	0.000
1.151	33.831	16.295	0.955	1.000
-3.413	21.416	19.041	-2.712	0.000
-1.338	11.870	3.680	-2.212	0.000
-1.791	-22.872	13.949	-0.248	1.000
-0.558	-11.931	4.599	-0.541	1.000
-0.799	8.235	7.494	-1.113	0.000
0.024	5.920	-7.774	-2.058	0.000
0.213	-14.835	14.961	1.539	1.000
-1.882	-30.548	4.544	-1.196	1.000
0.882	8.055	10.257	0.849	0.000
0.339	-13.227	3.872	0.285	1.000
1.670	-12.147	17.849	3.202	1.000
-0.817	-0.758	22.928	1.014	1.000
-2.960	19.318	11.770	-3.070	0.000
-1.768	-19.194	17.043	0.018	1.000
1.388	15.163	13.797	1.520	0.000
-1.235	-16.041	9.193	-0.509	1.000
1.598	-2.131	2.853	1.005	1.000
0.906	-13.771	8.647	1.421	1.000
2.769	-12.791	15.489	4.005	1.000
0.362	5.149	-7.084	-1.623	0.000
-2.911	-36.785	22.111	0.113	1.000
0.570	-18.999	15.367	2.074	1.000
-1.794	-27.860	10.326	-0.514	1.000
1.752	13.688	13.591	1.897	0.000
-1.693	-23.745	12.319	-0.318	1.000
-1.260	-8.917	19.930	0.506	1.000
-1.657	15.970	7.833	-2.165	0.000
-2.773	14.530	11.104	-2.806	0.000
1.531	0.129	17.433	2.601	0.000
-1.619	-26.900	3.487	-1.192	1.000
-1.589	18.281	7.081	-2.267	0.000
1.470	8.900	11.957	1.592	0.000
1.448	7.075	23.128	2.964	0.000
-1.341	12.516	7.847	-1.740	0.000
-1.946	-21.191	12.191	-0.665	1.000
-1.429	-14.619	17.318	0.224	1.000
1.241	11.473	-12.026	-1.575	0.000
0.292	-11.630	14.939	1.504	1.000
1.437	-17.260	8.730	2.062	1.000
-1.127	-4.423	20.264	0.521	1.000
1.491	17.840	17.874	2.014	0.000
-1.775	-20.763	10.641	-0.699	1.000
-0.549	-13.941	5.563	-0.348	1.000
-1.436	14.793	3.034	-2.483	0.000
-2.086	16.823	6.671	-2.748	0.000
-2.023	-34.727	8.595	-0.709	1.000
2.303	-13.144	10.786	3.006	1.000
-1.301	-10.573	14.851	-0.084	1.000
-1.030	-6.379	8.560	-0.714	1.000
0.883	15.275	25.719	2.448	0.000
-0.154	9.083	16.630	0.572	0.000
0.633	0.069	11.107	0.981	0.000
3.164	-6.571	27.700	5.632	1.000
1.477	3.783	6.656	1.141	0.000
-1.537	-18.570	13.646	-0.185	1.000
1.497	-12.487	7.729	1.839	1.000
0.333	30.001	18.770	0.589	0.000
1.007	-3.407	20.092	2.531	1.000
-0.553	-9.355	3.528	-0.750	1.000
0.711	9.450	6.618	0.203	0.000
-0.368	12.369	1.284	-1.576	0.000
-2.325	-27.729	19.240	0.030	1.000
0.208	5.680	10.675	0.328	1.000
1.606	-17.571	18.339	3.382	1.000
-1.402	12.180	-0.656	-2.801	0.000
-0.130	-10.549	12.034	0.713	1.000
1.031	-13.666	6.911	1.331	1.000
1.426	12.349	20.416	2.441	0.000
-0.370	3.270	10.392	-0.184	1.000
1.419	-13.697	19.305	3.185	1.000
0.142	14.467	19.090	0.968	1.000
1.840	-12.181	14.600	2.980	1.000
1.490	-1.823	-19.650	-1.792	0.000
1.953	6.491	8.199	1.693	0.000
-1.152	11.044	-2.446	-2.734	0.000
0.326	16.275	8.380	-0.191	0.000
1.533	-0.365	10.798	1.829	0.000
-0.169	-19.451	10.961	0.850	1.000
3.681	-4.038	13.889	4.401	1.000
1.115	-15.994	21.414	3.220	1.000
-0.704	0.062	15.058	0.158	0.000
2.027	-11.076	17.569	3.477	1.000
2.744	3.400	8.198	2.563	0.000
0.166	-11.126	11.073	0.904	1.000
-1.134	-6.879	22.059	0.812	1.000
1.739	-1.840	18.363	2.980	1.000
0.326	-8.563	3.104	0.022	1.000
-2.317	21.191	10.923	-2.612	0.000
1.578	-3.996	5.460	1.360	0.000
1.327	17.127	11.943	1.173	0.000
1.539	20.064	7.899	0.796	0.000
-2.087	16.218	10.430	-2.280	0.000
0.542	16.573	18.631	1.229	0.000
0.744	16.531	2.426	-0.505	0.000
-2.578	20.663	18.447	-1.950	0.000
-0.171	-12.768	5.450	-0.036	1.000
0.755	-11.812	12.300	1.643	1.000
1.695	-13.396	19.408	3.454	1.000
-2.182	17.161	4.896	-3.063	0.000
-2.032	-29.313	12.502	-0.435	1.000
0.147	16.130	10.475	-0.110	0.000
0.451	11.741	20.033	1.473	0.000
-1.994	11.278	5.310	-2.633	0.000
-1.157	8.346	4.242	-1.851	0.000
1.203	18.400	10.701	0.862	0.000
-1.566	-18.824	18.951	0.429	1.000
-1.358	-11.618	21.625	0.704	1.000
-2.894	19.508	12.272	-2.953	0.000
0.642	-10.849	8.852	1.091	1.000
-0.270	-7.214	3.205	-0.589	1.000
-0.800	-7.404	13.256	0.103	1.000
0.534	2.218	-8.639	-1.541	0.000
-1.268	10.503	1.705	-2.334	0.000
1.771	9.968	11.642	1.810	0.000
1.220	-13.449	14.377	2.396	1.000
-1.761	-22.155	18.889	0.345	1.000
1.120	4.884	12.022	1.397	0.000
0.154	17.622	18.475	0.800	1.000
-0.856	9.545	4.985	-1.511	0.000
0.144	1.552	-3.178	-1.245	0.000
1.843	8.980	12.383	2.001	0.000
1.053	11.961	8.906	0.721	0.000
-0.985	-8.101	18.148	0.531	1.000
-0.397	-0.971	12.762	0.216	1.000
1.955	-5.517	18.887	3.376	1.000
-1.625	16.376	3.386	-2.678	0.000
2.996	-12.258	18.822	4.604	1.000
-2.785	15.490	11.905	-2.754	0.000
0.390	0.019	10.274	0.648	0.000
-2.226	-29.086	11.806	-0.714	1.000
0.656	16.578	13.150	0.686	0.000
0.671	24.417	18.431	1.064	0.000
-0.750	11.951	-2.049	-2.328	0.000
0.679	10.334	9.229	0.453	0.000
-2.697	23.803	10.642	-3.102	0.000
-1.431	-14.521	22.850	0.878	1.000
-0.950	14.202	2.181	-2.094	0.000
2.184	12.591	9.769	1.897	0.000
1.998	-7.877	15.047	3.041	1.000
-0.265	14.981	-2.450	-2.011	0.000
-0.871	-11.216	5.952	-0.707	1.000
-1.669	12.943	2.843	-2.668	0.000
-0.421	10.750	-3.910	-2.191	0.000
-1.011	-17.579	8.926	-0.272	1.000
0.196	-14.344	9.184	0.818	1.000
1.580	-18.104	14.336	2.898	1.000
0.794	6.680	10.079	0.789	0.000
1.639	-12.093	21.499	3.605	1.000
-2.024	-25.500	14.173	-0.357	1.000
-3.339	18.173	16.546	-2.828	0.000
0.494	-15.112	2.403	0.323	1.000
-1.612	-19.078	13.053	-0.311	1.000
-1.856	18.915	7.971	-2.440	0.000
1.225	-10.563	15.593	2.449	1.000
-0.181	13.516	15.464	0.256	0.000
1.669	5.692	7.941	1.415	0.000
-0.248	-15.099	7.327	0.192	1.000
-0.485	-1.880	12.763	0.162	1.000
-1.047	-11.598	10.239	-0.353	1.000
1.488	14.883	7.720	0.902	0.000
-2.904	20.791	10.905	-3.169	0.000
-0.404	-3.381	8.847	-0.175	1.000
1.889	5.385	12.326	2.161	0.000
0.075	12.345	-6.264	-2.046	0.000
-3.201	-53.110	13.707	-0.615	1.000
2.077	-16.778	17.470	3.707	1.000
1.912	8.871	13.068	2.153	0.000
1.207	-10.299	7.338	1.439	1.000
1.736	-10.005	17.593	3.162	1.000
2.080	12.069	15.966	2.552	0.000
-2.271	-44.971	-0.958	-1.740	1.000
-1.009	9.286	3.366	-1.843	0.000
-0.306	-17.160	13.427	0.933	1.000
-0.704	0.893	20.233	0.746	1.000
-0.202	-7.493	2.599	-0.585	1.000
-0.246	16.766	10.074	-0.560	0.000
-1.936	12.506	10.994	-1.941	0.000
-1.728	15.344	0.419	-3.096	0.000
-1.445	-29.949	-0.068	-1.344	1.000
-1.328	17.219	-0.871	-2.927	0.000
2.036	-13.994	19.382	3.801	1.000
-0.861	-10.714	10.748	-0.142	1.000
-1.775	9.188	6.731	-2.181	0.000
0.767	-7.865	15.850	1.945	1.000
-0.097	-16.663	8.463	0.527	1.000
-1.382	-22.526	10.889	-0.229	1.000
3.118	-16.950	17.488	4.722	1.000
-0.335	-0.965	8.725	-0.205	1.000
1.914	5.361	13.171	2.286	0.000
2.071	6.931	20.820	3.297	0.000
1.121	-17.079	10.519	1.964	1.000
